Id,Incident_Id,Incident_Number,Incident_Date,Incident_Dayofmonth,Incident_Month_Number,Incident_Month_Name,Incident_Dayofweek_number,Incident_Dayofweek_name,Incident_Year,Incident_Time,Incident_Hour,Report_Date,Report_Dayofmonth,Report_Month_Number,Report_Month_Name,Report_Dayofweek_number,Report_Dayofweek_name,Report_Year,Report_time,Report_Hour,Incident_Code,Incident_Category,Incident_Subcategory,Incident_Description,Report_Type_Code,Report_Type_Description,Filed_Online,Police_District,Resolution,Latitude,Longitude,Point,Neighborhood,Intersection
482,1257192,230203525,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,15:00:00,15,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,05:46:00,05:46:00,7021,Vehicle Theft and Recovery,Motor Vehicle Theft,"Vehicle, Stolen, Auto",VI,Vehicle Initial,0,Ingleside,Open or Active,37.71699738,-122.4275717,POINT (-122.42757165153536 37.71699737738195),Excelsior,RUSSIA AVE \ DUBLIN ST
483,1257314,230204567,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,15:54:00,15,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,15:54:00,15:54:00,16623,Drug-related Incidents,Drug Violation,"Cocaine, Base/rock, Possession For Sale",II,Initial,0,Tenderloin,Cite or Arrest Adult,37.78631022,-122.4164491,POINT (-122.41644912401847 37.78631021732119),Tenderloin,GEARY ST \ HYDE ST
484,1257209,230203713,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,05:20:00,5,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,06:26:00,06:26:00,27195,Miscellaneous,Trespass,Trespassing,II,Initial,0,Central,Open or Active,37.78735926,-122.4082267,POINT (-122.40822672700406 37.78735926098589),Financial District/South Beach,GEARY ST \ POWELL ST
485,1257366,230204539,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,15:12:00,15,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,15:12:00,15:12:00,7060,Vehicle Theft and Recovery,,"Vehicle, Seizure Order",VS,Vehicle Supplement,0,Mission,Open or Active,37.75742952,-122.412348,POINT (-122.41234804162994 37.757429523043974),Mission,HARRISON ST \ 21ST ST
486,1257143,236052045,2023-03-16T00:00:00,16,3,March,3,Thursday,2023,19:00:00,19,2023-03-20T00:00:00,20,3,March,0,Monday,2023,10:06:00,10:06:00,6244,Property Crimes,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",CI,Coplogic Initial,1,Taraval,Open or Active,37.76193988,-122.4715376,POINT (-122.47153760947498 37.76193988484745),Inner Sunset,14TH AVE \ JUDAH ST
487,1257379,230204670,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,14:40:00,14,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,16:54:00,16:54:00,6363,Property Crimes,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",II,Initial,0,Central,Cite or Arrest Adult,37.78829319,-122.4084016,POINT (-122.40840155198468 37.78829319282882),Financial District/South Beach,POWELL ST \ POST ST
488,1257063,226238302,2022-11-05T00:00:00,5,11,November,5,Saturday,2022,11:00:00,11,2022-11-22T00:00:00,22,11,November,1,Tuesday,2022,13:14:00,13:14:00,6244,Property Crimes,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",CI,Coplogic Initial,1,Bayview,Open or Active,37.75283561,-122.3877563,POINT (-122.38775628177875 37.7528356110411),Bayview Hunters Point,03RD ST \ 25TH ST
489,1256936,230200941,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,03:07:00,3,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,03:07:00,03:07:00,5041,Property Crimes,Burglary - Residential,"Burglary, Residence, Forcible Entry",IS,Initial Supplement,0,Ingleside,Cite or Arrest Adult,37.73915252,-122.4311746,POINT (-122.43117462677553 37.739152517187996),Glen Park,BEACON ST \ MIGUEL ST
490,1257178,230203393,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,05:55:00,5,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,05:56:00,05:56:00,4083,Assault,Aggravated Assault,"Firearm, Discharging in Grossly Negligent Manner",II,Initial,0,Taraval,Open or Active,37.75870016,-122.5025817,POINT (-122.50258170297155 37.758700160707946),Sunset/Parkside,43RD AVE \ KIRKHAM ST
491,1256988,236052067,2023-03-21T00:00:00,21,3,March,1,Tuesday,2023,12:00:00,12,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,19:27:00,19:27:00,6244,Property Crimes,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",CI,Coplogic Initial,1,Taraval,Open or Active,37.71549087,-122.4833142,POINT (-122.48331422029204 37.715490873206214),Lakeshore,VIDAL DR \ ARBALLO DR
492,1257096,226228983,2022-11-29T00:00:00,29,11,November,1,Tuesday,2022,09:30:00,9,2022-11-30T00:00:00,30,11,November,2,Wednesday,2022,00:48:00,00:48:00,6224,Property Crimes,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",CI,Coplogic Initial,1,Central,Open or Active,37.78641773,-122.4534066,POINT (-122.45340664826642 37.78641773044466),Presidio Heights,SPRUCE ST \ CALIFORNIA ST
493,1256963,230203343,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,04:10:00,4,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,04:10:00,04:10:00,72000,Miscellaneous,Non-Criminal,Found  Property,II,Initial,0,Mission,Open or Active,37.76257883,-122.4216625,POINT (-122.42166247826907 37.76257883049033),Mission,SYCAMORE ST \ VALENCIA ST
494,1257177,230203490,2023-03-22T00:00:00,22,3,March,2,Wednesday,2023,21:30:00,21,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,07:27:00,07:27:00,7021,Vehicle Theft and Recovery,Motor Vehicle Theft,"Vehicle, Stolen, Auto",VI,Vehicle Initial,0,Mission,Open or Active,37.76819011,-122.4213645,POINT (-122.42136452349546 37.76819010858081),Mission,STEVENSON ST \ 14TH ST
495,1257259,230204216,2023-03-21T00:00:00,21,3,March,1,Tuesday,2023,22:00:00,22,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,13:45:00,13:45:00,6234,Property Crimes,Larceny - Auto Parts,"Theft, Vehicle Strip, >$950",II,Initial,0,Taraval,Open or Active,37.74104298,-122.4787744,POINT (-122.47877437903153 37.74104297888157),Sunset/Parkside,ULLOA ST \ 22ND AVE
496,1256979,236041402,2023-03-02T00:00:00,2,3,March,3,Thursday,2023,13:20:00,13,2023-03-02T00:00:00,2,3,March,3,Thursday,2023,14:04:00,14:04:00,6244,Property Crimes,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",CI,Coplogic Initial,1,Central,Open or Active,37.80727587,-122.4156164,POINT (-122.41561643757444 37.80727586975037),North Beach,TAYLOR ST \ BEACH ST
497,1257395,230205264,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,18:30:00,18,2023-03-23T00:00:00,23,3,March,3,Thursday,2023,21:06:00,21:06:00,6244,Property Crimes,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",II,Initial,0,Northern,Open or Active,37.78624658,-122.4282415,POINT (-122.42824149689217 37.786246576578144),Japantown,HEMLOCK ST \ LAGUNA ST
498,1257052,236031497,2023-02-07T00:00:00,7,2,February,1,Tuesday,2023,19:15:00,19,2023-02-18T00:00:00,18,2,February,5,Saturday,2023,12:59:00,12:59:00,6374,Property Crimes,Larceny Theft - Other,"Theft, Other Property, >$950",CI,Coplogic Initial,1,Richmond,Open or Active,37.77728273,-122.4629408,POINT (-122.46294079022017 37.777282734052214),Inner Richmond,BALBOA ST \ 05TH AVE
499,1257091,226209193,2022-10-30T00:00:00,30,10,October,6,Sunday,2022,20:09:00,20,2022-11-01T00:00:00,1,11,November,1,Tuesday,2022,20:24:00,20:24:00,9320,Fraudulent Activities,Fraud,"Access Card, incl. Credit, Phone, ATM, Fraudulent Use of",CI,Coplogic Initial,1,Tenderloin,Open or Active,37.78672974,-122.4131614,POINT (-122.41316144562205 37.78672974391054),Tenderloin,GEARY ST \ JONES ST
